!Year  days-1950     R_AU      Phi    Theta V(km/s)  NR2(#/cc) TR-.6(K)     E/W     N/S    N(#/cc)     T(K)
 1973  8426.1667  3.52187  -63.626   -1.491 404.267   4.046010   4385.0   0.103  -4.953   0.326198   9333.2
 1973  8426.2083  3.52213  -63.622   -1.491 403.634   3.786433   5403.3   1.982  -5.009   0.305224  11501.1
 1973  8426.2500  3.52240  -63.618   -1.490 397.804   4.463926   4731.7  -0.733  -4.956   0.359782  10072.1
 1973  8426.3333  3.52294  -63.609   -1.490 394.344   4.007698   5780.4   0.077  -4.841   0.322913  12305.6
 1973  8426.3750  3.52320  -63.605   -1.490 393.483   4.119241   5439.2   0.467  -4.824   0.331850  11579.7
 1973  8426.4167  3.52347  -63.600   -1.490 393.126   3.294775   3822.2   1.219  -5.161   0.265390   8137.6
 1973  8426.4583  3.52374  -63.596   -1.490 392.560   3.604030   4316.1   1.630  -4.855   0.290256   9189.6
 1973  8426.5000  3.52401  -63.592   -1.490 392.231   3.292845   3552.7   0.774  -5.058   0.265154   7564.6
 1973  8426.5417  3.52427  -63.588   -1.490 390.456   3.949992   5376.5   2.911  -5.104   0.318022  11448.3
 1973  8427.0417  3.52748  -63.536   -1.488 377.091   6.896114   3427.6   3.492  -3.814   0.554210   7302.5
 1973  8427.0833  3.52775  -63.532   -1.488 376.244   7.381779   3595.3   2.576  -4.310   0.593151   7660.0
 1973  8427.1667  3.52828  -63.523   -1.488 375.173   7.160845    742.0   0.714  -4.625   0.575224   1581.0
 1973  8427.2083  3.52855  -63.519   -1.488 374.276   6.635091   2222.0   1.845  -3.954   0.532910   4734.9
 1973  8427.3333  3.52935  -63.506   -1.488 365.807   1.567954   6539.2   1.160  -4.154   0.125876  13936.2
 1973  8427.3750  3.52962  -63.502   -1.488 364.290   2.851849  11749.6  -0.932  -6.821   0.228913  25041.4
 1973  8427.4167  3.52989  -63.497   -1.487 369.870   3.239304  16920.1  -3.820  -8.373   0.259974  36062.8
 1973  8427.4583  3.53015  -63.493   -1.487 361.988   3.305108  18719.7  -2.644  -5.602   0.265215  39900.2
 1973  8427.5000  3.53042  -63.489   -1.487 355.880   3.150694  12979.4  -1.579  -2.235   0.252786  27666.3
 1973  8427.5417  3.53069  -63.484   -1.487 365.481   2.203611  10642.4  -3.926  -5.643   0.176773  22685.8
 1973  8427.5833  3.53096  -63.480   -1.487 381.234   1.862343  14027.0  -4.414  -6.952   0.149374  29902.1
 1973  8427.6250  3.53122  -63.476   -1.487 370.889   2.901263  19885.7  -3.233  -5.778   0.232668  42393.1
 1973  8427.6667  3.53149  -63.472   -1.487 377.520   2.564662  12940.2  -3.696  -5.878   0.205643  27587.8
 1973  8427.7083  3.53176  -63.467   -1.487 362.764   3.643057  15983.6  -2.651  -5.165   0.292068  34077.7
